Stato,VelocitaX,VelocitaXKalman,VelocitaY,VelocitaYKalman,PosizioneX,PosizioneXKalman,PosizioneY,PosizioneYKalman,ErroreVeocitaX,ErroreVeocitaY,ErrorePosizioneX,ErrorePosizioneY,KalmanGain
50,0.5105969741722756,0.5107504112948351,2.550596974172275,2.551085301450346,1.302775640045625,1.302989119842505,6.50477564004563,6.505164275145827,1.534371225595521E-4,4.883272780711323E-4,2.1347979688002283E-4,3.886351001964883E-4,0.19751588131244752
51,0.5204969741722756,0.5205083478386849,2.6004969741722745,2.6001680511802476,1.3542353374628524,1.3542958694105631,6.762235337462858,6.761756168946424,1.1373666409353334E-5,3.2892299202691433E-4,6.0531947710718015E-5,4.7916851643403646E-4,0.19751574082103826
52,0.5305040960709619,0.5301647912982657,2.6505040960709607,2.6505758796837022,1.4067921567787662,1.40646591639779,7.024792156778773,7.0247249989831095,3.3930477269628057E-4,7.178361274151612E-5,3.262403809762837E-4,6.715779566324187E-5,0.19751562590569557
53,0.5404751200866302,0.5399713319543167,2.7004751200866286,2.7011255533456158,1.4603135904015307,1.4597679681412543,7.2923135904015375,7.292891836855209,5.03788132313554E-4,6.504332589871709E-4,5.456222602764349E-4,5.782464536716603E-4,0.19751553191007354
54,0.5505423046736457,0.5501069667263946,2.750542304673644,2.750356230850415,1.5149282869972092,1.5144154384748494,7.564928286997216,7.564651677649971,4.353379472511465E-4,1.8607382322910482E-4,5.128485223597767E-4,2.7660934724504926E-4,0.19751545502565201
55,0.5605519927771676,0.5608793454438746,2.8005519927771654,2.800021278799614,1.5704922055680957,1.5707822447650717,7.842492205568103,7.841816037693153,3.273526667070259E-4,5.307139775512226E-4,2.9003919697601077E-4,6.761678749498401E-4,0.19751539213733307
56,0.5706519927771676,0.570844557071621,2.8506519927771654,2.8504020837064457,1.6271474048458123,1.6273316193713967,8.12514740484582,8.124740255273494,1.9256429445335677E-4,2.49909070719756E-4,1.8421452558436968E-4,4.071495723252383E-4,0.19751534069716653
57,0.5806879585689321,0.5796761335568096,2.9006879585689296,2.9006803252144704,1.6847485699152933,1.6836209697882625,8.412748569915301,8.412588872405562,0.0010118250121224914,7.63335445919111E-6,0.0011276001270308367,1.5969750973887642E-4,0.19751529862107833
58,0.5907510635646757,0.5906350764537043,2.950751063564673,2.950549294036015,1.7433804707679301,1.7431515008393865,8.705380470767938,8.705011666499688,1.1598711097138281E-4,2.017695286578025E-4,2.2896992854359866E-4,3.688042682501447E-4,0.19751526420440849
59,0.6008341642870726,0.6005238041577369,3.00083416428707,3.002022897594475,1.8030386778467946,1.8025916708376384,9.003038677846803,9.00419998356826,3.103601293357183E-4,0.0011887333074049877,4.470070091562306E-4,0.0011613057214567846,0.19751523605283056
