Stato,Posizione,PosizioneKalman,Velocita,VelocitaKalman,ErrorePosizione, ErroreVeocita, KalmanGain
48,-37.72275760623563,-55.72180683295299,1.8145955366712236,-12.719308677300745,17.99904922671736,14.533904213971969,9.999000099990002E-5
49,-37.54315594755982,-46.48986761864587,1.7774376368449458,-8.81948716412095,8.94671167108605,10.596924800965896,9.999000099990002E-5
50,-37.44700059445446,-60.06681393088276,0.14566942526210847,-13.502325270364796,22.6198133364283,13.647994695626904,9.999000099990002E-5
51,-37.00596468480741,-63.41993482444359,8.675048767678875,-14.231667369203699,26.413970139636177,22.906716136882572,9.999000099990002E-5
52,-36.51868001811564,-68.09685289288777,1.070644566156445,-15.4209661236858,31.57817287477213,16.491610689842243,9.999000099990002E-5
53,-36.7954308770059,-73.91009285129438,-6.605661743961774,-16.983358211846408,37.11466197428848,10.377696467884633,9.999000099990002E-5
54,-36.80718048931608,-66.78849516486454,6.370669497758123,-13.730097630271572,29.98131467554846,20.100767128029695,9.999000099990002E-5
55,-36.686160128369686,-63.18110795337463,-3.950262278830288,-11.89025031018144,26.494947825004942,7.9399880313511515,9.999000099990002E-5
56,-37.05434471939258,-63.18194457549273,-3.4134295416275955,-11.44411524907474,26.127599856100147,8.030685707447144,9.999000099990002E-5
57,-37.6188803450372,-67.74442939979856,-7.877282971264719,-12.688847016800365,30.125549054761365,4.811564045535645,9.999000099990002E-5
58,-38.01873832161195,-67.643732017951,-0.11987656023040305,-12.176527862422232,29.624993696339047,12.056651302191828,9.999000099990002E-5
59,-38.14774060768468,-52.77245890701337,-2.4601691612243073,-6.265082781528169,14.624718299328691,3.8049136203038616,9.999000099990002E-5
